Latitud;Longitud;LCOEnet;LCOEgross;TIR;Payback;Payback_simple;BCratio;CAPEX_USD;CashFlow_USD;NPV_USD;PV_kWdc;BESS_kWh;BESS_inverter_kW;PV_inverter_kW;Load_kWh;Grid_import_kWh;Grid_export_kWh;BESS_charge_kWh;BESS_discharge_kWh;PV_generated_kWh;PV_used_kWh;PV_clipping_kWh
6,027425;-73,4471;-360,1732704;167,1334477;31,41350497;3,772177851;3,16985201;3,167740182;11266874,99;3554385,173;31681382,58;10495,7597;25938,26937;4397,165536;6397,165536;8760000;0;6170685,54;8514135,594;7906945,701;16504447,78;15537875,43;966572,3463
1,194619;-75,70671;-343,6684103;166,1225953;30,49920611;3,900413863;3,262794703;3,077505174;11182391,83;3427243,466;30229590,25;11807,42542;23097,13538;3837,591127;5837,591127;8760000;0;4740007,196;7426665,514;6897610,042;14796333,47;14029062,67;767270,8064
4,854787;-73,038696;-344,5870473;167,2010739;30,42403277;3,911337211;3,270670923;3,070094124;11249393,83;3439475,905;30310394,95;11887,93165;23317,40183;3669,354604;5669,354604;8760000;0;4950888,295;7501260,701;6967967,48;14908932,07;14244181,52;664750,555
8,759789;-75,873096;-352,8655967;165,0193868;31,2569017;3,793553843;3,185406337;3,152272119;11111832,88;3488356,494;31038588,6;11330,4512;23736,22413;3921,293796;5921,293796;8760000;0;5746192,215;7942804,693;7371889,748;15910449,58;15077107,16;833342,4207
3,739984;-73,835264;-342,205224;168,323778;30,10710508;3,958053776;3,304283725;3,038863614;11329661,9;3428779,983;30100886,19;12063,63887;23204,45474;3873,63444;5873,63444;8760000;0;4987249,321;7558079,956;7019275,651;15058887,19;14286053,63;772833,5635
4,866719;-73,877143;-348,8963265;164,9399145;31,01838975;3,826569226;3,209381702;3,128723385;11099441,19;3458435,991;30689445,63;11550,32247;23346,15806;3676,770435;5676,770435;8760000;0;5165303,386;7604144,043;7062333,079;15542943,23;14467114,35;1075828,882
5,682166;-76,638144;-332,4262374;172,892343;28,89174928;4,14775243;3,439582321;2,919327594;11635883,46;3382935,012;29240711,82;13006,08712;22549,23904;3985,401292;5985,401292;8760000;0;4936518,272;7482050,694;6949509,555;14985532,94;14229059,41;756473,5298
8,297234;-74,471176;-352,4492381;164,5304041;31,28697273;3,789430852;3,182408145;3,155241919;11084540,17;3483066,805;31001965,08;11205,58817;23780,27373;4104,14541;6104,14541;8760000;0;5636178,526;7925788,481;7361571,872;15867828,88;14960395,13;907433,7477
9,331922;-74,459034;-359,8604461;160,4979936;32,39443264;3,643470845;3,075674707;3,264736534;10808436,71;3514167,699;31653866,08;10488,81591;24196,42363;3802,412963;5802,412963;8760000;0;5922596,379;8130292,639;7545483,731;16311142,94;15267405,29;1043737,654
5,222043;-76,030801;-348,8360333;166,2986687;30,81654838;3,854950552;3,22994499;3,10880452;11194568,84;3465869,813;30684142,15;11749,86893;23265,51614;3851,434726;5851,434726;8760000;0;5555061,388;7751118,741;7198965,713;15585143,64;14867214,42;717929,2289
6,500177;-72,738978;-359,1663252;166,7359613;31,41179857;3,7724095;3,170020703;3,16757161;11236186,48;3544515,175;31592810,16;10383,84204;26115,41724;4241,727453;6241,727453;8760000;0;6202512,031;8626441,724;8009306,275;16542079,25;15579647,48;962431,7729
6,44809;-75,726975;-354,9799122;163,4480864;31,61002989;3,745683884;3,150539308;3,187158324;11012900,4;3495560,387;31224566,98;10919,79662;24055,25112;4107,44225;6107,44225;8760000;0;5810665,085;8094577,494;7512922,495;15832443,86;15152320,08;680123,78
2,257427;-77,24905;-344,1000058;170,0314285;29,99982393;3,974115093;3,315813042;3,02829727;11447177,9;3452298,955;30267554,04;11943,30463;23917,96615;4005,093569;6005,093569;8760000;0;5595225,395;8022942,834;7446672,215;15805678,58;14931496,01;874182,5656
-1,442617;-72,791889;-346,4383871;167,3571708;30,51827866;3,897651923;3,260802211;3,079385665;11263094,12;3454086,876;30473241,58;11880,87265;23332,78144;3787,173067;5787,173066;;;;;;;;
7,029424;-74,698135;-353,2828784;164,1678787;31,40347181;3,773540286;3,170844128;3,166749035;11056020,51;3486775,151;31075293,33;11237,12584;23666,20484;3948,93442;5948,93442;8760000;0;5693451,913;7939213,181;7373550,014;15824182,41;15019115,08;805067,3331
3,173854;-76,261866;-348,6079922;166,2750788;30,80395663;3,856734742;3,231236253;3,107562182;11193355,72;3464109,352;30664083,31;11708,72727;23340,59082;3862,509949;5862,509949;8760000;0;5389760,89;7734170,335;7183711,672;15547338,66;14700219,55;847119,1107
7,436704;-77,113156;-347,4406259;167,7750257;30,51512039;3,898109015;3,26113199;3,079074264;11297242,68;3464208,967;30561400,01;11886,48556;23357,45237;4013,373047;6013,373047;8760000;0;5559797,366;7830695,227;7268403,192;15581940,44;14882089,4;699851,0358
3,985164;-74,484549;-332,5082383;174,730211;28,70280857;4,178843225;3,461576155;2,900779048;11743056,29;3392401,543;29247924,74;13388,65234;22503,03779;3458,553559;5458,553559;8760000;0;4840667,934;7405263,262;6878347,961;14707964,79;14127583,23;580381,5525
6,487028;-74,410016;-361,2254986;161,9230252;32,2584503;3,660796696;3,088404787;3,251279633;10909760;3532490,314;31773938,15;10415,47913;24688,79328;4029,520871;6029,520871;8760000;0;6006592,876;8268104,1;7673102,726;15930801,34;15361594,25;569207,0898
2,389263;-75,891254;-347,6933706;166,2661635;30,74655847;3,864888269;3,237134995;3,10189955;11191826,66;3457324,666;30583631,81;11766,50291;23228,63309;3831,478843;5831,478843;8760000;0;5272290,818;7681461,39;7129719,797;15411172,48;14584032,41;827140,0691
8,853975;-75,276056;-355,4281684;161,9780525;31,87177261;3,710958404;3,125168724;3,213032149;10907032,42;3490061,94;31263996,27;10930,05994;23704,73463;3822,442928;5822,442928;8760000;0;5739408,655;7962300,177;7389894,627;16102856,17;15071814,2;1031041,966
1,212492;-77,995153;-317,5032576;178,6447999;27,29602746;4,425370525;3,634187069;2,763002397;12012777,37;3305492,298;27928064,07;14678,24301;20817,44246;3836,069419;5836,069419;8760000;0;4406857,199;6926712,15;6433647,341;14268125,56;13659922,01;608203,5495
4,254679;-74,003042;-331,7048816;171,8460016;29,00474637;4,12937253;3,426556382;2,93042532;11549258,83;3370514,752;29177260,28;13351,44183;21741,62493;3393,9825;5393,9825;8760000;0;4665893,297;7153432,373;6644040,632;14804727,58;13935285,04;869442,5446
8,324793;-73,737558;-360,0009513;161,3150253;32,26429803;3,6600483;3,087855245;3,251858259;10870177,33;3520300,166;31666225,13;10411,24414;24502,81867;4061,42634;6061,42634;8760000;0;5915658,007;8185663,494;7602897,524;16088497,66;15258423,98;830073,6809
9,830275;-75,12105;-351,9611172;164,9323286;31,21131396;3,799821065;3,189962033;3,147770249;11104887,49;3481197,385;30959029,23;11360,84742;23661,83285;3881,51071;5881,51071;8760000;0;5754779,916;7961926,167;7389482,172;16299134;15087223,91;1211910,088
2,451409;-76,810911;-350,9541524;166,2146618;30,93442663;3,838325684;3,217904929;3,120436372;11205320,36;3482178,81;30870455,09;11335,36747;23889,23362;4418,085062;6418,085062;8760000;0;5687779,866;7980216,944;7406682,815;15826581,76;15021313,99;805267,7604
5,709812;-77,265507;-331,8772117;172,629376;28,8965909;4,146961638;3,439022247;2,919803031;11614021,85;3377129,026;29192418,69;13133,42657;22261,64658;3835,181426;5835,181426;8760000;0;5009581,279;7415700,298;6887805,804;15201608,98;14297475,77;904133,2083
11,528588;-72,911795;-362,7147001;165,5065211;31,83014292;3,716439201;3,129177363;3,208916088;11149901,09;3563205,213;31904930,55;10454,25979;25659,62334;4086,470051;6086,470051;8760000;0;6501216,835;8623954,901;8007887,742;16895572,51;15877283,99;1018288,516
4,65262;-76,643453;-330,6414766;175,4078255;28,47227748;4,217396946;3,488778956;2,878161015;11806144,02;3384033,26;29083721,58;13367,25922;22499,49545;4099,480382;6099,480382;8760000;0;5069229,693;7494278,642;6960792,163;15120372,59;14362716,17;757656,4209
3,995073;-76,228692;-353,5995147;163,6577391;31,4969181;3,760888075;3,161627001;3,175981094;11022363,5;3486294,714;31103145,13;11122,99518;23750,6845;3955,251618;5955,251618;8760000;0;5547830,569;7862891,167;7297817,029;15608053,79;14872904,71;735149,0798
5,327102;-72,396132;-353,7078134;162,6255273;31,65945959;3,73907739;3,145717608;3,192043544;10950729,62;3481154,693;31112671,25;10943,83373;23861,49099;3844,007213;5844,007213;8760000;0;5316685,704;7735969,092;7185628,174;15633425,17;14627026,62;1006398,549
5,1863;-76,472925;-328,4179351;175,0842284;28,37661219;4,233599557;3,500188026;2,868779479;11780736,48;3365743,894;28888135,52;13513,51351;22146,76036;3967,567568;5967,567568;8760000;0;4826875,277;7361618,354;6834510,906;14751166,22;14113982,72;637183,4924
7,242875;-76,435875;-330,572494;176,4374865;28,34653648;4,238718427;3,503789629;2,865830614;11875207,72;3389246,78;29077653,76;13498,77234;22522,5439;4123,043133;6123,043133;8760000;0;5077626,536;7516571,491;6977189,262;14932656,48;14377008,76;555647,7185
5,664645;-75,714429;-346,1040919;167,5999176;30,46364544;3,905573708;3,266515976;3,073999226;11279247,56;3452990,172;30443836,47;11735,4388;23713,82978;3780,877152;5780,877152;8760000;0;5542910,887;7951576,879;7379909,348;16056903,82;14874578,42;1182325,406
0,505627;-76,496887;-339,1742442;169,1236361;29,80840872;4,003090279;3,336577627;3,009451212;11380926,47;3410958,097;29834276,64;12396,05225;22767,99599;3816,227717;5816,227717;8760000;0;4638489,348;7314023,459;6794069,896;14651801,55;13918442,91;733358,6371
8,04406;-77,092538;-352,8495873;163,2627508;31,50910511;3,759244125;3,160428749;3,177185243;10993341,74;3478433,658;31037180,39;11214,38533;23476,79849;3861,759212;5861,759212;8760000;0;5587781,329;7840678,127;7277568,671;15712412,48;14910890,78;801521,7001
9,704404;-73,278707;-358,7362963;162,709716;31,97775809;3,697075991;3,115007874;3,223512745;10960324,93;3518554,486;31554984,17;10665,07427;24421,36457;3975,029632;5975,029632;8760000;0;6000405,718;8185596,878;7602765,272;16280149,48;15343237,33;936912,1559
5,125992;-74,38604;-354,2795118;164,1131667;31,47377978;3,764013161;3,163904428;3,173694974;11054337,21;3493891,002;31162958,7;11045,63207;24028,01767;4011,032972;6011,032972;8760000;0;5652648,177;7993357,583;7419127,003;15619404,08;14986878,76;632525,3245
2,959785;-76,69357;-353,5417053;163,6688508;31,4783069;3,763401323;3,163458589;3,174142256;11029210,17;3486440,509;31098060,13;10914,98149;24109,06287;4164,781545;6164,781545;8760000;0;5639545,808;8048614,575;7470101,225;15742855,72;14978059,16;764796,5576
7,963938;-74,052243;-355,9075288;162,1449435;31,87244112;3,71087052;3,125104433;3,21309825;10921439,49;3494743,849;31306161,52;10915,2193;23740,00486;3939,516581;5939,516581;8760000;0;5740111,176;7970007,217;7402142,177;16141552,91;15067976,22;1073576,697
2,777312;-77,667541;-338,9894217;172,0762236;29,41005855;4,06472972;3,380602326;2,970259916;11583111,24;3426345,402;29818019,38;12700,05673;22930,88573;4028,71693;6028,71693;8760000;0;5247245,793;7662066,529;7112058,666;15299011,58;14557253,66;741757,9253
5,72773;-71,99286;-352,6179654;163,7753558;31,42009013;3,771284153;3,16920117;3,168390721;11027461,28;3479571,252;31016806,58;11183,45607;23696,20292;3860,130982;5860,130982;8760000;0;5355590,565;7723658,734;7173866,71;15652447,88;14665382,59;987065,2871
7,914244;-72,973601;-348,6273056;167,2514908;30,66855668;3,876022718;3,24518455;3,094205407;11260039,78;3469768,7;30665782,14;11574,25797;23894,8398;3916,760676;5916,760676;8760000;582,2010649;5521873,598;7883031,309;7322068,823;15645513,63;14842253,88;803259,7492
6,187746;-74,988097;-352,8729099;163,6241312;31,46010967;3,765861849;3,165251424;3,172344385;11016799,33;3480544,783;31039231,89;11275,00546;23465,21101;3842,707831;5842,707831;8760000;0;5652018,021;7855059,408;7290443,721;15879234;14976633,71;902600,2894
8,4082;-75,583241;-355,6785506;162,40784;31,82179459;3,717540218;3,129982446;3,208090702;10937405,31;3494398,29;31286020,26;10977,34123;23708,80978;3887,1481;5887,1481;8760000;0;5741531,526;7961170,957;7388850,335;15810933,51;15073852,15;737081,3656
4,334808;-75,830594;-353,4351856;164,0207693;31,4349834;3,76926446;3,167730159;3,16986204;11046065,09;3487059,989;31088690,5;11163,63271;23780,04612;3940,168966;5940,168966;8760000;0;5667146,961;7939162,247;7368476,04;15702901,97;14997833,17;705068,8003
6,339988;-73,122563;-352,2015598;167,0125543;30,90645887;3,842257402;3,220753698;3,117676334;11258720,84;3495678,93;30980178,92;11108,74413;24604,78886;4418,632359;6418,632359;8760000;0;5796122,368;8194250,32;7605213,043;15893179,14;15145159,64;748019,4948
5,383281;-75,160299;-341,0843097;168,7408662;29,99245087;3,975223601;3,316608257;3,027571183;11350605,49;3422353,385;30002288,88;12288,28415;22949,355;3639,093597;5639,093597;8760000;0;5277864,029;7639417,954;7090791,516;15739547,06;14586490,47;1153056,595
1,789193;-77,164319;-355,84511;161,9745039;31,88929638;3,708656028;3,123484287;3,214764878;10911889,59;3493499,114;31300671,07;10935,26362;23621,19962;4004,553252;6004,553252;8760000;0;5567742,285;7841480,627;7278245,356;15539032,56;14890977,56;648055,0075
7,00396;-73,912445;-357,7654009;160,9132551;32,17835205;3,671078004;3,095951194;3,243354612;10840755,27;3501591,14;31469582,75;10627,73046;23961,14561;3974,910066;5974,910066;8760000;0;5759690,225;8016251,223;7445516,372;15764065,83;15090425,08;673640,7582
3,272117;-73,37385;-348,3364398;165,6132156;30,87815643;3,846244192;3,223641522;3,114883436;11148782,68;3458443,689;30640197,15;11593,62811;23393,03956;3839,710478;5839,710478;8760000;0;5135275,315;7608490,521;7066841,892;15281219,2;14436923,94;844295,2545
1,881081;-76,27036;-342,5207147;168,6780577;30,08296352;3,961657015;3,306871438;3,036485624;11352334,25;3432953,008;30128637,22;12296,11992;22831,00865;3850,493859;5850,493859;8760000;0;5013196,557;7486193,737;6953111,087;15145695,3;14306279,21;839416,094
9,245223;-76,1291;-354,5487367;161,8887057;31,82464029;3,717164841;3,129707971;3,208372051;10901372,33;3483191,542;31186640,13;10906,65604;23723,47382;3831,788986;5831,788986;8760000;0;5634275,57;7911798,248;7343269,298;16248653,28;14962804,52;1285848,76
7,323175;-73,015566;-343,7899682;170,5773634;29,89519403;3,989902403;3,327132289;3,017994691;11490741,4;3453647,287;30240282,67;12012,24324;23834,4389;4265,586072;6265,586072;8760000;0;5553055,193;7960173,851;7391807,565;15893217,64;14881421,48;1011796,161
8,434526;-76,787271;-352,5094636;164,0377066;31,37251276;3,77775039;3,173909267;3,16369081;11046279,53;3480338,787;31007262,6;11232,18293;23652,70269;3910,374658;5910,374658;8760000;0;5583819,05;7881357,553;7315192,811;15685206,56;14909983,79;775222,7719
4,631756;-75,093772;-333,9597691;172,0443095;29,12053478;4,110702306;3,413306492;2,941800745;11565105,05;3388241,013;29375603,57;13343,10097;21781,70102;3488,017429;5488,017429;8760000;0;5085692,558;7255033,318;6738578,127;15820263,68;14362147,75;1458115,928
7,888859;-75,671761;-354,6219222;162,9582508;31,66594034;3,738212901;3,145086493;3,192684082;10976052,5;3489904,816;31193077,64;11003,11228;23791,22331;3959,651425;5959,651425;8760000;0;5650972,066;7934848,632;7364583,665;15528175,22;14981237,03;546938,185
5,229181;-72,760991;-336,4029757;174,5966025;28,94373572;4,139276682;3,433577717;2,924432883;11746364,59;3421027,733;29590511,7;12791,01678;23557,9572;3869,7976;5869,7976;8760000;0;4988400,974;7614170,007;7072753,991;14992103,9;14289816,99;702286,9117
4,967122;-73,489698;-347,8603589;163,868423;31,10200143;3,814931735;3,200937399;3,136977182;11026873,4;3444888,801;30598320,35;11292,06016;23589,18603;3622,316754;5622,316754;8760000;0;4922224,986;7542496,171;7006395,748;15315075,66;14218325,41;1096750,249
7,112803;-75,55036;-345,8365604;169,0166879;30,24254225;3,937957153;3,28983838;3,052206955;11381104,76;3459472,303;30420304;11827,89103;23837,2694;4053,514628;6053,514628;8760000;0;5477955,265;7933384,462;7363054,159;15421447,98;14808285,57;613162,4086
3,382732;-74,044328;-346,3561422;165,6452806;30,74671992;3,864865287;3,237118373;3,101915477;11148704,71;3444021,327;30466007,19;11652,01528;23309,99462;3763,086758;5763,086758;8760000;0;4995384,839;7548358,565;7011174,395;15055234,53;14292569,01;762665,5234
4,804985;-75,719711;-348,4084517;167,085392;30,6623749;3,876907824;3,245824144;3,09359569;11256003,62;3467841,486;30646531,43;11666,03615;23552,07034;4171,333124;6171,333124;8760000;0;5576518,948;7873783,561;7308412,365;15616227,16;14901890,14;714337,0116
3,624324;-75,093182;-356,3045034;161,6647375;31,96555944;3,698668637;3,116174099;3,222306349;10891519,29;3495157,506;31341080,01;10735,44524;23948,07647;4005,408068;6005,408068;8760000;0;5619726,862;7966072,583;7393421,836;15571449,85;14952377,61;619072,239
3,914146;-75,480074;-352,2482017;164,0117797;31,35787079;3,779744746;3,175360912;3,1622445;11044940,69;3478326,085;30984281,61;11283,96679;23529,78135;3926,339359;5926,339359;8760000;0;5576412,497;7885410,951;7319264,689;15776565,33;14902558,76;874006,5718
6,632282;-76,064304;-347,3340943;168,061272;30,46196387;3,905818032;3,266692147;3,073833447;11320169;3465330,828;30552029,33;11700,33308;23783,43688;4143,844902;6143,844902;8760000;0;5653507,417;7995266,278;7420998,032;15830999,95;14987775,66;843224,2916
5,876497;-73,783396;-352,2843577;166,9708013;30,92897083;3,839092045;3,21846027;3,119897945;11250437,24;3495596,123;30987461,95;11407,85104;24035,76577;4234,390595;6234,390595;8760000;0;5854752,467;8045243,732;7472434,266;16124881,09;15187561,93;937319,1551
5,306131;-73,711512;-347,6997225;167,4215247;30,60126872;3,885678276;3,252159573;3,087569155;11263106,77;3463270,026;30584190,54;11984,88449;23191,6425;3638,888152;5638,888152;8760000;0;5393943,473;7630759,959;7086968,839;15886617,57;14697734,59;1188882,972
10,493357;-75,125534;-354,3646187;163,2586652;31,60100788;3,746892182;3,15142092;3,186266715;10997973,37;3489845,897;31170444,84;10928,96175;24011,50018;4025,136612;6025,136612;8760000;0;5807981,216;8067299,028;7492841,167;16487890,71;15142439,08;1345451,633
8,094129;-74,77647;-355,5204909;163,8367349;31,59375105;3,747864627;3,152130388;3,185549563;11037207,45;3501507,264;31272117,09;10927,62519;24177,23944;4051,71883;6051,71883;8760000;0;5779765,127;8067816,971;7487601,893;15796211,13;15119980,21;676230,929
4,562273;-74,695474;-357,5896163;161,4321527;32,09730752;3,681538529;3,10362324;3,235337154;10871560,57;3502860,923;31454120,47;10780,85012;23844,8691;3847,533104;5847,533104;8760000;0;5698734,135;7944868,053;7379299,584;15598889,66;15024302,6;574587,0521
