Hour,Pb,Ppv,Pd,Ppvmax,Ps,Pc,SOC,SpotPrice,npv
7653,0.0,0.0,2000.0,0.0,1000.0,0.0,14633.619466574375,1196.765027,30259297.804085962
7654,0.0,0.0,2000.0,0.0,1000.0,0.0,12555.481478211948,1197.765027,30259297.804085962
7655,0.0,0.0,1000.0,0.0,0.0,0.0,11516.412484030734,1181.765027,30259297.804085962
7656,0.0,0.0,1000.0,0.0,0.0,0.0,10477.34348984952,942.765027,30259297.804085962
7657,0.0,0.0,1000.0,0.0,0.0,0.0,9438.274495668305,733.9637808,30259297.804085962
7658,0.0,0.0,1000.0,0.0,0.0,0.0,8399.205501487091,733.9637808,30259297.804085962
7659,0.0,0.0,1000.0,0.0,0.0,0.0,7360.136507305878,693.9637808,30259297.804085962
7660,0.0,0.0,1000.0,0.0,0.0,0.0,6321.067513124664,693.9637808,30259297.804085962
7661,0.0,0.0,1000.0,0.0,0.0,0.0,5281.998518943451,733.9637808,30259297.804085962
7662,0.0,0.0,1000.0,0.0,0.0,0.0,4242.929524762238,733.9637808,30259297.804085962
7663,0.0,0.0,1000.0,0.0,0.0,0.0,3203.8605305810242,733.9637808,30259297.804085962
7664,0.0,0.0,1000.0,0.0,0.0,0.0,2164.7915363998104,654.4637808,30259297.804085962
7665,0.0,0.0,1000.0,0.0,0.0,0.0,1125.7225422185968,644.9637808,30259297.804085962
7666,0.0,2522.7336429423603,0.0,2522.7336429423603,0.0,1522.7336429423594,2591.2014001863236,644.9637808,30259297.804085962
7667,0.0,4018.6540027602114,0.0,4018.6540027602114,269.75978130447305,2748.894221455703,5236.737198915333,644.9637808,30259297.804085962
7668,0.0,4493.981983648468,0.0,4493.981983648468,1000.0,2493.9819836484676,7636.945459978539,693.9637808,30259297.804085962
7669,0.0,5731.0729925300175,0.0,5731.0729925300175,1000.0,3731.0729925300175,11227.730107989279,693.9637808,30259297.804085962
7670,0.0,5799.188785851692,0.0,5799.188785851692,1000.0,3799.188785851692,14884.069395493134,733.9637808,30259297.804085962
7671,0.0,5313.150628654666,0.0,5313.150628654666,1000.0,3313.1506286546664,18072.645560510282,733.9637808,30259297.804085962
7672,0.0,4222.752311740006,0.0,4222.752311740006,1000.0,2222.752311740006,20211.822385328865,733.9637808,30259297.804085962
7673,0.0,3222.8864472407345,0.0,3222.8864472407345,1000.0,1222.8864472407345,21388.72830215334,923.9337808,30259297.804085962
7674,0.0,1280.06219328464,0.0,1280.06219328464,280.06219328464,0.0,21388.72830215334,943.9637808,30259297.804085962
7675,0.0,0.0,2000.0,0.0,1000.0,0.0,19310.59031379091,1198.963781,30259297.804085962
7676,0.0,0.0,2000.0,0.0,1000.0,0.0,17232.452325428487,1203.963781,30259297.804085962
7677,0.0,0.0,2000.0,0.0,1000.0,0.0,15154.314337066058,1198.963781,30259297.804085962
7678,0.0,0.0,2000.0,0.0,1000.0,0.0,13076.176348703631,1203.963781,30259297.804085962
7679,0.0,0.0,1501.1167433611954,0.0,501.1167433611954,0.0,11516.412484030732,1018.053781,30259297.804085962
7680,0.0,0.0,1000.0,0.0,0.0,0.0,10477.343489849518,923.9337808,30259297.804085962
7681,0.0,0.0,1000.0,0.0,0.0,0.0,9438.274495668305,923.5443473,30259297.804085962
7682,0.0,0.0,1000.0,0.0,0.0,0.0,8399.205501487091,743.5423473,30259297.804085962
7683,0.0,0.0,1000.0,0.0,0.0,0.0,7360.136507305878,730.0873473,30259297.804085962
7684,0.0,0.0,1000.0,0.0,0.0,0.0,6321.067513124664,730.0873473,30259297.804085962
7685,0.0,0.0,1000.0,0.0,0.0,0.0,5281.998518943451,730.0873473,30259297.804085962
7686,0.0,0.0,1000.0,0.0,0.0,0.0,4242.929524762238,923.5443473,30259297.804085962
7687,0.0,0.0,1000.0,0.0,0.0,0.0,3203.8605305810242,743.5423473,30259297.804085962
7688,0.0,0.0,1000.0,0.0,0.0,0.0,2164.7915363998104,643.5443473,30259297.804085962
7689,0.0,0.0,1000.0,0.0,0.0,0.0,1125.7225422185968,643.5443473,30259297.804085962
7690,0.0,2021.5612769067193,0.0,2021.5612769067193,636.3943842280316,385.1668926786806,1496.407159732559,643.5443473,30259297.804085962
7691,0.0,3683.3648847222157,0.0,3683.3648847222157,0.0,2683.3648847222157,4078.8775247890017,642.5443473,30259297.804085962
7692,0.0,4708.084765934279,0.0,4708.084765934279,0.0,3708.084765934298,7647.53830352417,643.5443473,30259297.804085962
7693,0.0,5548.454348977814,0.0,5548.454348977814,606.5995619463366,3941.8547870314796,11441.179350563267,643.5443473,30259297.804085962
7694,0.0,5660.353779242272,0.0,5660.353779242272,718.4989922107717,3941.8547870314796,15234.820397602336,643.5443473,30259297.804085962
7695,0.0,4963.9074283878235,0.0,4963.9074283878235,1000.0,2963.9074283878235,18087.284906682733,923.5443473,30259297.804085962
7696,0.0,3984.003073773698,0.0,3984.003073773698,1000.0,1984.003073773698,19996.689464882584,923.5443473,30259297.804085962
7697,0.0,3446.4243945041453,0.0,3446.4243945041453,1000.0,1446.4243945041453,21388.72830215334,923.5443473,30259297.804085962
7698,0.0,1482.9092092967087,0.0,1482.9092092967087,482.9092092967039,0.0,21388.72830215334,923.5443473,30259297.804085962
7699,0.0,0.0,2000.0,0.0,1000.0,0.0,19310.59031379091,1196.544347,30259297.804085962
7700,0.0,0.0,2000.0,0.0,1000.0,0.0,17232.452325428487,1197.544347,30259297.804085962
7701,0.0,0.0,2000.0,0.0,1000.0,0.0,15154.314337066058,1196.544347,30259297.804085962
7702,0.0,0.0,2000.0,0.0,1000.0,0.0,13076.176348703631,1197.544347,30259297.804085962
7703,0.0,0.0,1000.0,0.0,0.0,0.0,12037.107354522417,942.5443473,30259297.804085962
7704,0.0,0.0,1000.0,0.0,0.0,0.0,10998.038360341203,923.5443473,30259297.804085962
7705,0.0,0.0,1000.0,0.0,0.0,0.0,9958.969366159989,942.5187482,30259297.804085962
7706,0.0,0.0,1000.0,0.0,0.0,0.0,8919.900371978774,854.2257482,30259297.804085962
7707,0.0,0.0,1000.0,0.0,0.0,0.0,7880.83137779756,932.5187482,30259297.804085962
7708,0.0,0.0,1000.0,0.0,0.0,0.0,6841.762383616346,727.4217482,30259297.804085962
7709,0.0,0.0,1000.0,0.0,0.0,0.0,5802.693389435131,727.4217482,30259297.804085962
7710,0.0,0.0,1000.0,0.0,0.0,0.0,4763.624395253919,727.4217482,30259297.804085962
7711,0.0,0.0,1000.0,0.0,0.0,0.0,3724.5554010727064,647.5187482,30259297.804085962
7712,0.0,0.0,1000.0,0.0,0.0,0.0,2685.486406891494,647.5187482,30259297.804085962
7713,0.0,0.0,1000.0,0.0,0.0,0.0,1646.4174127102815,647.5187482,30259297.804085962
7714,0.0,1962.335047330039,0.0,1962.335047330039,0.0,962.3350473300391,2572.5686622606954,643.5187482,30259297.804085962
7715,0.0,3464.7669035485983,0.0,3464.7669035485983,0.0,2464.7669035485983,4944.660330235871,643.5187482,30259297.804085962
7716,0.0,3907.4484106829696,0.0,3907.4484106829696,0.0,2907.4484106829696,7742.788680677186,643.5187482,30259297.804085962
7717,0.0,4144.501577211932,0.0,4144.501577211932,0.0,3144.5015772119323,10769.056998585875,643.5187482,30259297.804085962
7718,0.0,4273.693869079089,0.0,4273.693869079089,0.0,3273.6938690790894,13919.659978187643,647.5187482,30259297.804085962
7719,0.0,4672.941621751263,0.0,4672.941621751263,0.0,3672.9416217512626,17454.498994961148,647.5187482,30259297.804085962
7720,0.0,4425.735722426411,0.0,4425.735722426411,0.0,3425.7357224264106,20751.427054224423,743.5167482,30259297.804085962
7721,0.0,2654.363303696226,0.0,2654.363303696226,1000.0,654.363303696226,21381.18629770167,952.5187482,30259297.804085962
7722,0.0,1344.2639721300939,0.0,1344.2639721300939,344.2639721300886,0.0,21381.18629770167,952.5187482,30259297.804085962
7723,0.0,0.0,2000.0,0.0,1000.0,0.0,19303.048309339243,952.5187482,30259297.804085962
7724,0.0,0.0,2000.0,0.0,1000.0,0.0,17224.91032097679,952.5187482,30259297.804085962
7725,0.0,0.0,2000.0,0.0,1000.0,0.0,15146.772332614362,952.5187482,30259297.804085962
7726,0.0,0.0,1493.8583182768848,0.0,493.8583182768848,0.0,13594.55047239316,952.5187482,30259297.804085962
7727,0.0,0.0,2000.0,0.0,1000.0,0.0,11516.412484030732,952.5187482,30259297.804085962
7728,0.0,0.0,1000.0,0.0,0.0,0.0,10477.343489849518,727.4217482,30259297.804085962
7729,0.0,0.0,1000.0,0.0,0.0,0.0,9438.274495668305,943.7547771,30259297.804085962
7730,0.0,0.0,1000.0,0.0,0.0,0.0,8399.205501487091,932.7547771,30259297.804085962
7731,0.0,0.0,1000.0,0.0,0.0,0.0,7360.136507305878,932.7547771,30259297.804085962
7732,0.0,0.0,1000.0,0.0,0.0,0.0,6321.067513124664,932.7547771,30259297.804085962
7733,0.0,0.0,1000.0,0.0,0.0,0.0,5281.998518943451,724.7837771,30259297.804085962
7734,0.0,0.0,1000.0,0.0,0.0,0.0,4242.929524762238,724.7837771,30259297.804085962
7735,0.0,0.0,1000.0,0.0,0.0,0.0,3203.8605305810242,652.7547771,30259297.804085962
7736,0.0,0.0,1000.0,0.0,0.0,0.0,2164.7915363998104,648.7547771,30259297.804085962
7737,0.0,0.0,1000.0,0.0,0.0,0.0,1125.7225422185968,648.7547771,30259297.804085962
7738,0.0,2125.0752234382144,0.0,2125.0752234382235,1000.0,125.0752234382146,1246.0949372555347,648.7547771,30259297.804085962
7739,0.0,4322.654689548965,0.0,4322.654689548988,1000.0,2322.6546895489646,3481.4178104774574,652.7547771,30259297.804085962
7740,0.0,5868.52030022974,0.0,5868.520300229745,1000.0,3868.5203002297403,7204.48174741856,652.7547771,30259297.804085962
7741,0.0,5941.8547870314615,0.0,6582.223918240283,1000.0,3941.854787031462,10998.122794457635,652.7547771,30259297.804085962
7742,0.0,5941.8547870314615,0.0,6244.865105385653,1000.0,3941.854787031462,14791.763841496715,652.7547771,30259297.804085962
7743,0.0,5509.69962480462,0.0,5509.699624804644,1000.0,3509.69962480462,18169.498760408682,724.7837771,30259297.804085962
7744,0.0,4375.6244092164725,0.0,4375.62440921651,1000.0,2375.6244092164725,20455.799691838616,942.7547771,30259297.804085962
7745,0.0,2969.3771927626003,0.0,3001.667265779187,1000.0,969.3771927626003,21388.72830215334,942.7547771,30259297.804085962
7746,0.0,1222.6387846822445,0.0,1222.6387846822445,222.63878468223993,0.0,21388.72830215334,942.7547771,30259297.804085962
7747,0.0,0.0,1501.1167433611963,0.0,501.1167433611963,0.0,19828.96443748044,943.7547771,30259297.804085962
7748,0.0,0.0,2000.0,0.0,1000.0,0.0,17750.826449118016,952.7547771,30259297.804085962
7749,0.0,0.0,2000.0,0.0,1000.0,0.0,15672.688460755588,944.7547771,30259297.804085962
7750,0.0,0.0,2000.0,0.0,1000.0,0.0,13594.55047239316,943.7547771,30259297.804085962
7751,0.0,0.0,2000.0,0.0,1000.0,0.0,11516.412484030734,944.7547771,30259297.804085962
7752,0.0,0.0,1000.0,0.0,0.0,0.0,10477.34348984952,932.7547771,30259297.804085962
7753,0.0,0.0,1000.0,0.0,0.0,0.0,9438.274495668305,752.7425665,30259297.804085962
7754,0.0,0.0,1000.0,0.0,0.0,0.0,8399.205501487091,752.7425665,30259297.804085962
7755,0.0,0.0,1000.0,0.0,0.0,0.0,7360.136507305878,747.7425665,30259297.804085962
7756,0.0,0.0,1000.0,0.0,0.0,0.0,6321.067513124664,747.7425665,30259297.804085962
7757,0.0,0.0,1000.0,0.0,0.0,0.0,5281.998518943451,747.7425665,30259297.804085962
7758,0.0,0.0,1000.0,0.0,0.0,0.0,4242.929524762238,747.7425665,30259297.804085962
7759,0.0,0.0,1000.0,0.0,0.0,0.0,3203.8605305810242,747.7425665,30259297.804085962
7760,0.0,0.0,1000.0,0.0,0.0,0.0,2164.7915363998104,677.7425665,30259297.804085962
7761,0.0,0.0,1000.0,0.0,0.0,0.0,1125.7225422185968,677.7425665,30259297.804085962
7762,0.0,1803.53261532915,0.0,1803.53261532915,0.0,803.5326153291501,1899.0423312113708,677.7425665,30259297.804085962
7763,0.0,2972.33585303571,0.0,2972.33585303571,0.0,1972.33585303571,3797.2183561729325,677.7425665,30259297.804085962
7764,0.0,4208.234859224324,0.0,4208.234859224324,0.0,3208.2348592243243,6884.823584690399,677.7425665,30259297.804085962
7765,0.0,4976.610206381314,0.0,4976.610206381314,34.75541934987996,3941.854787031461,10678.464631729468,692.2485665,30259297.804085962
7766,0.0,5384.166349654527,0.0,5384.166349654527,442.31156262304285,3941.854787031461,14472.105678768537,747.7425665,30259297.804085962
7767,0.0,4700.778597315737,0.0,4700.778597315737,0.0,3700.778597315737,18033.735000825196,747.7425665,30259297.804085962
7768,0.0,3942.935521840249,0.0,3942.935521840249,0.0,2942.935521840249,20866.016147044225,752.7425665,30259297.804085962
7769,0.0,2543.1339932555416,0.0,2543.1339932555416,1000.0,543.1339932555416,21388.72830215334,926.7425665,30259297.804085962
7770,0.0,954.8309233211311,45.16907667886892,954.8309233211311,0.0,0.0,21341.794515080528,926.7425665,30259297.804085962
7771,0.0,0.0,2000.0,0.0,1000.0,0.0,19263.656526718096,943.7425665,30259297.804085962
7772,0.0,0.0,1574.7339215191382,0.0,574.7339215191382,0.0,17627.39933478218,943.7425665,30259297.804085962
7773,0.0,0.0,2000.0,0.0,1000.0,0.0,15549.261346419753,943.7425665,30259297.804085962
7774,0.0,0.0,1000.0,0.0,0.0,0.0,14510.19235223854,942.7425665,30259297.804085962
7775,0.0,0.0,1000.0,0.0,0.0,0.0,13471.123358057328,926.7425665,30259297.804085962
7776,0.0,0.0,1000.0,0.0,0.0,0.0,12432.054363876112,752.7425665,30259297.804085962
7777,0.0,0.0,1000.0,0.0,0.0,0.0,11392.9853696949,691.6212932,30259297.804085962
7778,0.0,0.0,1000.0,0.0,0.0,0.0,10353.916375513683,642.5102932,30259297.804085962
7779,0.0,0.0,1000.0,0.0,0.0,0.0,9314.84738133247,642.5102932,30259297.804085962
7780,0.0,0.0,1000.0,0.0,0.0,0.0,8275.778387151258,642.5102932,30259297.804085962
7781,0.0,0.0,1000.0,0.0,0.0,0.0,7236.709392970044,642.5102932,30259297.804085962
7782,0.0,0.0,1000.0,0.0,0.0,0.0,6197.640398788831,691.6212932,30259297.804085962
7783,0.0,0.0,1000.0,0.0,0.0,0.0,5158.571404607617,733.5082932,30259297.804085962
7784,0.0,0.0,1000.0,0.0,0.0,0.0,4119.502410426403,691.6212932,30259297.804085962
7785,0.0,0.0,1000.0,0.0,0.0,0.0,3080.4334162451896,642.5102932,30259297.804085962
7786,0.0,1858.3822603705007,0.0,1858.3822603705007,0.0,858.3822603705007,3906.540503625758,642.5102932,30259297.804085962
7787,0.0,2956.958499985819,0.0,2956.958499985819,0.0,1956.958499985819,5789.917364012217,642.5102932,30259297.804085962
7788,0.0,4306.239531337619,0.0,4306.239531337619,0.0,3306.239531337619,8971.84228897153,642.5102932,30259297.804085962
7789,0.0,4300.14314573387,0.0,4300.14314573387,0.0,3300.1431457338704,12147.900052425917,642.5102932,30259297.804085962
7790,0.0,4866.270441612234,0.0,4866.270441612234,0.0,3866.270441612234,15868.798725433473,642.5102932,30259297.804085962
7791,0.0,4797.650568278519,0.0,4797.650568278519,1000.0,2797.650568278519,18561.25763234473,942.5102932,30259297.804085962
7792,0.0,4496.870057778748,0.0,4496.870057778748,1000.0,2496.8700577787477,20964.245375951024,942.5102932,30259297.804085962
7793,0.0,2441.067047176154,0.0,2441.067047176154,1000.0,441.0670471761541,21388.72830215334,942.5102932,30259297.804085962
7794,0.0,946.8131136582524,53.186886341747595,946.8131136582524,0.0,0.0,21333.46345765859,947.5102932,30259297.804085962
7795,0.0,0.0,1000.0,0.0,0.0,0.0,20294.394463477376,962.5102932,30259297.804085962
7796,0.0,0.0,1000.0,0.0,0.0,0.0,19255.325469296164,962.5102932,30259297.804085962
7797,0.0,0.0,1000.0,0.0,0.0,0.0,18216.256475114948,962.5102932,30259297.804085962
7798,0.0,0.0,1000.0,0.0,0.0,0.0,17177.187480933735,962.5102932,30259297.804085962
7799,0.0,0.0,1000.0,0.0,0.0,0.0,16138.11848675252,947.5102932,30259297.804085962
7800,0.0,0.0,1000.0,0.0,0.0,0.0,15099.049492571306,942.5102932,30259297.804085962
7801,0.0,0.0,1000.0,0.0,0.0,0.0,14059.980498390092,932.143955,30259297.804085962
7802,0.0,0.0,1000.0,0.0,0.0,0.0,13020.911504208878,932.143955,30259297.804085962
7803,0.0,0.0,1000.0,0.0,0.0,0.0,11981.842510027665,932.143955,30259297.804085962
7804,0.0,0.0,1000.0,0.0,0.0,0.0,10942.773515846451,932.143955,30259297.804085962
7805,0.0,0.0,1000.0,0.0,0.0,0.0,9903.704521665237,932.143955,30259297.804085962
7806,0.0,0.0,1000.0,0.0,0.0,0.0,8864.635527484024,932.143955,30259297.804085962
7807,0.0,0.0,1000.0,0.0,0.0,0.0,7825.56653330281,932.143955,30259297.804085962
7808,0.0,0.0,1000.0,0.0,0.0,0.0,6786.497539121597,926.143955,30259297.804085962
7809,0.0,0.0,1000.0,0.0,0.0,0.0,5747.428544940383,932.143955,30259297.804085962
7810,0.0,1844.4281894092837,0.0,1844.4281894092837,0.0,844.4281894092837,6560.106234427891,691.023955,30259297.804085962
7811,0.0,3702.9646247759792,0.0,3702.9646247759792,971.6809340225689,1731.2836907533929,8226.293658408802,926.143955,30259297.804085962
7812,0.0,4721.161144771798,0.0,4721.161144771798,1000.0,2721.161144771798,10845.139144137269,932.143955,30259297.804085962
7813,0.0,5423.6742248249675,0.0,5423.6742248249675,1000.0,3423.6742248249675,14140.083218108863,932.143955,30259297.804085962
7814,0.0,4862.4631766729535,0.0,4862.4631766729535,1000.0,2862.4631766729535,16894.917779338837,932.143955,30259297.804085962
7815,0.0,4391.238979703723,0.0,4391.238979703723,1000.0,2391.238979703723,19196.246173405787,932.143955,30259297.804085962
7816,0.0,3726.241184403903,0.0,3726.241184403903,1000.0,1726.241184403903,20857.580689276132,941.143955,30259297.804085962
7817,0.0,2551.8990158741058,0.0,2551.8990158741058,1000.0,551.8990158741058,21388.72830215334,942.143955,30259297.804085962
7818,0.0,1188.3318226699944,811.6681773300079,1188.3318226699944,1000.0,0.0,20545.34906552615,1042.143955,30259297.804085962
7819,0.0,0.0,2000.0,0.0,1000.0,0.0,18467.21107716372,1042.143955,30259297.804085962
7820,0.0,0.0,2000.0,0.0,1000.0,0.0,16389.07308880129,1047.143955,30259297.804085962
7821,0.0,0.0,2000.0,0.0,1000.0,0.0,14310.935100438865,1047.143955,30259297.804085962
7822,0.0,0.0,1689.4485660311852,0.0,689.4485660311852,0.0,12555.481478211947,1042.143955,30259297.804085962
7823,0.0,0.0,1000.0,0.0,0.0,0.0,11516.412484030732,942.143955,30259297.804085962
7824,0.0,0.0,1000.0,0.0,0.0,0.0,10477.34348984952,941.143955,30259297.804085962
7825,0.0,0.0,1000.0,0.0,0.0,0.0,9438.274495668305,932.1586613,30259297.804085962
7826,0.0,0.0,1000.0,0.0,0.0,0.0,8399.205501487091,932.1586613,30259297.804085962
7827,0.0,0.0,1000.0,0.0,0.0,0.0,7360.136507305878,932.1586613,30259297.804085962
7828,0.0,0.0,1000.0,0.0,0.0,0.0,6321.067513124664,932.1586613,30259297.804085962
